pclass,survived,sex,age_orig,sibsp,parch,fare,embarked,boat_nan,title,deck,age_imp_1,age_imp_2,age_imp_3,age_imp_4,age_imp_5,deck_imp_1,deck_imp_2,deck_imp_3,deck_imp_4,deck_imp_5
3,1,male,0.8333,0,1,9.35,S,1,Master,,0.8333,0.8333,0.8333,0.8333,0.8333,7.0,2.0,6.0,7.0,6.0
3,1,female,18.0,0,1,9.35,S,1,Mrs,,18.0,18.0,18.0,18.0,18.0,6.0,2.0,6.0,5.0,6.0
3,1,male,26.0,0,0,18.7875,C,1,Mr,,26.0,26.0,26.0,26.0,26.0,5.0,4.0,6.0,7.0,6.0
3,0,male,26.0,0,0,7.8875,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,5.0,5.0,5.0,7.0,5.0
3,0,male,20.0,0,0,7.925,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,2.0,6.0,7.0,6.0
3,0,male,24.0,0,0,7.05,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,5.0,3.0,5.0,7.0,6.0
3,0,male,25.0,0,0,7.05,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,2.0,6.0,5.0,6.0
3,0,male,35.0,0,0,8.05,S,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,3.0,5.0,7.0,5.0
3,0,male,18.0,0,0,8.3,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,6.0,7.0,6.0
3,0,male,32.0,0,0,22.525,S,0,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,5.0,5.0,7.0,6.0
3,1,female,19.0,1,0,7.8542,S,1,Miss,,19.0,19.0,19.0,19.0,19.0,5.0,2.0,6.0,5.0,6.0
3,0,male,4.0,4,2,31.275,S,0,Master,,4.0,4.0,4.0,4.0,4.0,7.0,3.0,5.0,7.0,6.0
3,0,female,6.0,4,2,31.275,S,0,Miss,,6.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,7.0,5.0
3,0,female,2.0,4,2,31.275,S,0,Miss,,2.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,7.0,7.0
3,1,female,17.0,4,2,7.925,S,1,Miss,,17.0,17.0,17.0,17.0,17.0,7.0,4.0,6.0,7.0,7.0
3,0,female,38.0,4,2,7.775,S,0,Miss,,38.0,38.0,38.0,38.0,38.0,7.0,6.0,6.0,6.0,6.0
3,0,female,9.0,4,2,31.275,S,0,Miss,,9.0,9.0,9.0,9.0,9.0,7.0,4.0,6.0,7.0,5.0
3,0,female,11.0,4,2,31.275,S,0,Miss,,11.0,11.0,11.0,11.0,11.0,7.0,2.0,6.0,5.0,6.0
3,0,male,39.0,1,5,31.275,S,0,Mr,,39.0,39.0,39.0,39.0,39.0,6.0,2.0,5.0,7.0,5.0
3,1,male,27.0,0,0,7.7958,S,1,Mr,,27.0,27.0,27.0,27.0,27.0,6.0,4.0,6.0,5.0,5.0
3,0,male,26.0,0,0,7.775,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,5.0,6.0
3,0,female,39.0,1,5,31.275,S,0,Mrs,,39.0,39.0,39.0,39.0,39.0,6.0,4.0,6.0,5.0,6.0
3,0,male,20.0,0,0,7.8542,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,5.0,5.0,5.0,5.0
3,0,male,26.0,0,0,7.8958,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,6.0,6.0
3,0,male,25.0,1,0,17.8,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,4.0,6.0,5.0,6.0
3,0,female,18.0,1,0,17.8,S,0,Mrs,,18.0,18.0,18.0,18.0,18.0,6.0,3.0,6.0,7.0,6.0
3,0,male,24.0,0,0,7.775,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,2.0,6.0,7.0,6.0
3,0,male,35.0,0,0,7.05,S,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,3.0,5.0,5.0,6.0
3,0,male,5.0,4,2,31.3875,S,0,Master,,5.0,5.0,5.0,5.0,5.0,6.0,2.0,6.0,7.0,6.0
3,0,male,9.0,4,2,31.3875,S,0,Master,,9.0,9.0,9.0,9.0,9.0,7.0,2.0,6.0,7.0,6.0
3,1,male,3.0,4,2,31.3875,S,1,Master,,3.0,3.0,3.0,3.0,3.0,7.0,3.0,5.0,5.0,5.0
3,0,male,13.0,4,2,31.3875,S,0,Master,,13.0,13.0,13.0,13.0,13.0,7.0,4.0,6.0,5.0,6.0
3,1,female,5.0,4,2,31.3875,S,1,Miss,,5.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,7.0,7.0
3,0,male,40.0,1,5,31.3875,S,0,Mr,,40.0,40.0,40.0,40.0,40.0,7.0,4.0,5.0,6.0,5.0
3,1,male,23.0,0,0,7.7958,S,1,Mr,,23.0,23.0,23.0,23.0,23.0,5.0,3.0,5.0,7.0,6.0
3,1,female,38.0,1,5,31.3875,S,1,Mrs,,38.0,38.0,38.0,38.0,38.0,7.0,4.0,6.0,5.0,6.0
3,1,female,45.0,0,0,7.225,C,1,Mrs,,45.0,45.0,45.0,45.0,45.0,7.0,2.0,5.0,6.0,6.0
3,0,male,21.0,0,0,7.225,C,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,3.0,5.0,7.0,5.0
3,0,male,23.0,0,0,7.05,S,0,Mr,,23.0,23.0,23.0,23.0,23.0,5.0,3.0,6.0,7.0,6.0
3,0,female,17.0,0,0,14.4583,C,0,Miss,,17.0,17.0,17.0,17.0,17.0,7.0,4.0,6.0,7.0,6.0
3,0,male,30.0,0,0,7.225,C,0,Mr,,30.0,30.0,30.0,30.0,30.0,6.0,1.0,6.0,6.0,6.0
3,0,male,23.0,0,0,7.8542,S,0,Mr,,23.0,23.0,23.0,23.0,23.0,7.0,4.0,6.0,7.0,6.0
3,1,female,13.0,0,0,7.2292,C,1,Miss,,13.0,13.0,13.0,13.0,13.0,7.0,2.0,6.0,6.0,6.0
3,0,male,20.0,0,0,7.225,C,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,2.0,5.0,5.0,6.0
3,0,male,32.0,1,0,15.85,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,4.0,6.0,6.0,6.0
3,1,female,33.0,3,0,15.85,S,0,Mrs,,33.0,33.0,33.0,33.0,33.0,7.0,5.0,6.0,5.0,6.0
3,1,female,0.75,2,1,19.2583,C,1,Miss,,0.75,0.75,0.75,0.75,0.75,5.0,4.0,6.0,7.0,5.0
3,1,female,0.75,2,1,19.2583,C,1,Miss,,0.75,0.75,0.75,0.75,0.75,7.0,4.0,6.0,7.0,6.0
3,1,female,5.0,2,1,19.2583,C,1,Miss,,5.0,5.0,5.0,5.0,5.0,7.0,4.0,6.0,5.0,6.0
3,1,female,24.0,0,3,19.2583,C,1,Mrs,,24.0,24.0,24.0,24.0,24.0,7.0,5.0,5.0,7.0,6.0
3,1,female,18.0,0,0,8.05,S,1,Miss,,18.0,18.0,18.0,18.0,18.0,6.0,3.0,6.0,7.0,6.0
3,0,male,40.0,0,0,7.225,C,0,Mr,,40.0,40.0,40.0,40.0,40.0,6.0,4.0,5.0,7.0,6.0
3,0,male,26.0,0,0,7.8958,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,6.0,6.0
3,1,male,20.0,0,0,7.2292,C,1,Mr,,20.0,20.0,20.0,20.0,20.0,6.0,4.0,5.0,6.0,5.0
3,0,female,18.0,0,1,14.4542,C,0,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,5.0,7.0,6.0
3,0,female,45.0,0,1,14.4542,C,0,Mrs,,45.0,45.0,45.0,45.0,45.0,7.0,5.0,5.0,7.0,5.0
3,0,female,27.0,0,0,7.8792,Q,0,Miss,,27.0,27.0,27.0,27.0,27.0,7.0,6.0,6.0,7.0,4.0
3,0,male,22.0,0,0,8.05,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,6.0,2.0,5.0,7.0,5.0
3,0,male,19.0,0,0,8.05,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,4.0,6.0,7.0,6.0
3,0,male,26.0,0,0,7.775,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,2.0,6.0,6.0,5.0
3,0,male,22.0,0,0,9.35,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,5.0,7.0,6.0
3,0,male,,0,0,7.2292,C,0,Master,,3.0,11.0,0.8333,3.0,2.0,6.0,2.0,6.0,6.0,6.0
3,0,male,20.0,0,0,4.0125,C,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,3.0,6.0,7.0,6.0
3,1,male,32.0,0,0,56.4958,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,5.0,2.0,6.0,7.0,6.0
3,0,male,21.0,0,0,7.775,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,3.0,6.0,7.0,5.0
3,0,male,18.0,0,0,7.75,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,5.0,7.0,5.0
3,0,male,26.0,0,0,7.8958,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,4.0,5.0,6.0,6.0
3,0,male,6.0,1,1,15.2458,C,0,Master,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0
3,0,female,9.0,1,1,15.2458,C,0,Miss,,9.0,9.0,9.0,9.0,9.0,7.0,4.0,5.0,7.0,5.0
3,0,male,,0,0,7.225,C,0,Mr,,36.0,54.0,20.0,28.0,24.0,7.0,3.0,6.0,5.0,5.0
3,0,female,,0,2,15.2458,C,0,Mrs,,25.0,28.0,31.0,31.0,32.0,7.0,3.0,5.0,6.0,5.0
3,0,female,,0,2,7.75,Q,0,Miss,,15.0,27.0,27.0,28.0,32.0,7.0,4.0,6.0,5.0,4.0
3,0,male,40.0,1,1,15.5,Q,0,Mr,,40.0,40.0,40.0,40.0,40.0,6.0,3.0,6.0,7.0,4.0
3,0,female,32.0,1,1,15.5,Q,0,Mrs,,32.0,32.0,32.0,32.0,32.0,6.0,4.0,6.0,6.0,6.0
3,0,male,21.0,0,0,16.1,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,6.0,3.0,6.0,7.0,6.0
3,1,female,22.0,0,0,7.725,Q,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,4.0,6.0,5.0,6.0
3,0,female,20.0,0,0,7.8542,S,0,Miss,,20.0,20.0,20.0,20.0,20.0,6.0,2.0,6.0,7.0,6.0
3,0,male,29.0,1,0,7.0458,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,3.0,6.0,7.0,6.0
3,0,male,22.0,1,0,7.25,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,6.0,4.0,5.0,5.0,6.0
3,0,male,22.0,0,0,7.7958,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,5.0,4.0,6.0,7.0,6.0
3,0,male,35.0,0,0,8.05,S,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,4.0,5.0,7.0,6.0
3,0,female,18.5,0,0,7.2833,Q,0,Miss,,18.5,18.5,18.5,18.5,18.5,7.0,4.0,6.0,6.0,4.0
3,1,male,21.0,0,0,7.8208,Q,1,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,3.0,5.0,5.0,6.0
3,0,male,19.0,0,0,6.75,Q,0,Mr,,19.0,19.0,19.0,19.0,19.0,6.0,2.0,6.0,5.0,4.0
3,0,female,18.0,0,0,7.8792,Q,0,Miss,,18.0,18.0,18.0,18.0,18.0,7.0,6.0,5.0,7.0,4.0
3,0,female,21.0,0,0,8.6625,S,0,Miss,,21.0,21.0,21.0,21.0,21.0,6.0,3.0,6.0,7.0,6.0
3,0,female,30.0,0,0,8.6625,S,0,Miss,,30.0,30.0,30.0,30.0,30.0,7.0,3.0,6.0,6.0,6.0
3,0,male,18.0,0,0,8.6625,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,6.0,3.0,6.0,7.0,6.0
3,0,male,38.0,0,0,8.6625,S,0,Mr,,38.0,38.0,38.0,38.0,38.0,7.0,2.0,5.0,7.0,5.0
3,0,male,17.0,0,0,8.6625,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,6.0,5.0,6.0
3,0,male,17.0,0,0,8.6625,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,5.0,2.0,6.0,5.0,5.0
3,0,female,21.0,0,0,7.75,Q,0,Miss,,21.0,21.0,21.0,21.0,21.0,7.0,4.0,6.0,7.0,4.0
3,0,male,21.0,0,0,7.75,Q,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,4.0,6.0,6.0,4.0
3,0,male,21.0,0,0,8.05,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,5.0,2.0,5.0,7.0,6.0
3,0,male,,1,0,14.4583,C,0,Mr,,18.0,24.0,36.5,1.0,36.0,7.0,3.0,6.0,6.0,5.0
3,0,female,,1,0,14.4583,C,0,Mrs,,48.0,23.0,24.0,18.0,41.0,7.0,2.0,6.0,5.0,6.0
3,0,male,28.0,0,0,7.7958,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,6.0,5.0,5.0,5.0,5.0
3,0,male,24.0,0,0,7.8542,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,3.0,5.0,6.0,6.0
3,1,female,16.0,0,0,7.75,Q,1,Miss,,16.0,16.0,16.0,16.0,16.0,5.0,4.0,6.0,5.0,4.0
3,0,female,37.0,0,0,7.75,Q,0,Miss,,37.0,37.0,37.0,37.0,37.0,7.0,6.0,5.0,6.0,6.0
3,0,male,28.0,0,0,7.25,S,0,Mr,,28.0,28.0,28.0,28.0,28.0,7.0,5.0,6.0,7.0,6.0
3,0,male,24.0,0,0,8.05,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,4.0,5.0,7.0,5.0
3,0,male,21.0,0,0,7.7333,Q,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,3.0,5.0,5.0,4.0
3,1,male,32.0,0,0,56.4958,S,1,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,4.0,6.0,5.0,5.0
3,0,male,29.0,0,0,8.05,S,0,Mr,,29.0,29.0,29.0,29.0,29.0,5.0,5.0,6.0,7.0,6.0
3,0,male,26.0,1,0,14.4542,C,0,Mr,,26.0,26.0,26.0,26.0,26.0,5.0,3.0,6.0,7.0,5.0
3,0,male,18.0,1,0,14.4542,C,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,6.0,7.0,5.0
3,0,male,20.0,0,0,7.05,S,0,Mr,,20.0,20.0,20.0,20.0,20.0,7.0,2.0,6.0,7.0,6.0
3,1,male,18.0,0,0,8.05,S,1,Mr,,18.0,18.0,18.0,18.0,18.0,6.0,4.0,5.0,6.0,6.0
3,0,male,24.0,0,0,7.25,Q,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,3.0,5.0,5.0,6.0
3,0,male,36.0,0,0,7.4958,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,6.0,3.0,6.0,6.0,6.0
3,0,male,24.0,0,0,7.4958,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,2.0,5.0,7.0,6.0
3,0,male,31.0,0,0,7.7333,Q,0,Mr,,31.0,31.0,31.0,31.0,31.0,5.0,3.0,6.0,7.0,4.0
3,0,male,31.0,0,0,7.75,Q,0,Mr,,31.0,31.0,31.0,31.0,31.0,5.0,2.0,5.0,6.0,4.0
3,1,female,22.0,0,0,7.75,Q,1,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,6.0,6.0,7.0,4.0
3,0,female,30.0,0,0,7.6292,Q,0,Miss,,30.0,30.0,30.0,30.0,30.0,7.0,6.0,6.0,7.0,4.0
3,0,male,70.5,0,0,7.75,Q,0,Mr,,70.5,70.5,70.5,70.5,70.5,7.0,3.0,6.0,7.0,6.0
3,0,male,43.0,0,0,8.05,S,0,Mr,,43.0,43.0,43.0,43.0,43.0,7.0,4.0,6.0,6.0,6.0
3,0,male,35.0,0,0,7.8958,S,0,Mr,,35.0,35.0,35.0,35.0,35.0,7.0,3.0,6.0,7.0,6.0
3,0,male,27.0,0,0,7.8958,S,0,Mr,,27.0,27.0,27.0,27.0,27.0,7.0,4.0,6.0,7.0,6.0
3,0,male,19.0,0,0,7.8958,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,5.0,5.0,6.0,6.0
3,0,male,30.0,0,0,8.05,S,0,Mr,,30.0,30.0,30.0,30.0,30.0,5.0,5.0,5.0,6.0,6.0
3,1,male,9.0,1,1,15.9,S,1,Master,,9.0,9.0,9.0,9.0,9.0,7.0,3.0,6.0,7.0,5.0
3,1,male,3.0,1,1,15.9,S,1,Master,,3.0,3.0,3.0,3.0,3.0,7.0,3.0,6.0,5.0,5.0
3,1,female,36.0,0,2,15.9,S,1,Mrs,,36.0,36.0,36.0,36.0,36.0,5.0,3.0,6.0,7.0,6.0
3,0,male,59.0,0,0,7.25,S,0,Mr,,59.0,59.0,59.0,59.0,59.0,6.0,2.0,5.0,6.0,6.0
3,0,male,19.0,0,0,8.1583,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,5.0,3.0,6.0,5.0,5.0
3,1,female,17.0,0,1,16.1,S,1,Miss,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,5.0,7.0,6.0
3,0,male,44.0,0,1,16.1,S,0,Mr,,44.0,44.0,44.0,44.0,44.0,6.0,3.0,5.0,5.0,6.0
3,0,male,17.0,0,0,8.6625,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,6.0,5.0,6.0
3,0,male,22.5,0,0,7.225,C,0,Mr,,22.5,22.5,22.5,22.5,22.5,7.0,1.0,6.0,5.0,5.0
3,1,male,45.0,0,0,8.05,S,1,Mr,,45.0,45.0,45.0,45.0,45.0,5.0,4.0,6.0,7.0,6.0
3,0,female,22.0,0,0,10.5167,S,0,Miss,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,6.0
3,0,male,19.0,0,0,10.1708,S,0,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,3.0,6.0,7.0,6.0
3,1,female,30.0,0,0,6.95,Q,1,Miss,,30.0,30.0,30.0,30.0,30.0,7.0,6.0,6.0,5.0,4.0
3,1,male,29.0,0,0,7.75,Q,1,Mr,,29.0,29.0,29.0,29.0,29.0,6.0,3.0,6.0,6.0,6.0
3,0,male,0.3333,0,2,14.4,S,0,Master,,0.3333,0.3333,0.3333,0.3333,0.3333,7.0,3.0,5.0,5.0,6.0
3,0,male,34.0,1,1,14.4,S,0,Mr,,34.0,34.0,34.0,34.0,34.0,6.0,3.0,6.0,7.0,6.0
3,0,female,28.0,1,1,14.4,S,0,Mrs,,28.0,28.0,28.0,28.0,28.0,7.0,2.0,6.0,7.0,5.0
3,0,male,27.0,0,0,7.8958,S,0,Mr,,27.0,27.0,27.0,27.0,27.0,5.0,5.0,5.0,7.0,6.0
3,0,male,25.0,0,0,7.8958,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,2.0,6.0,7.0,6.0
3,0,male,24.0,2,0,24.15,S,0,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,5.0,6.0,7.0,7.0
3,0,male,22.0,0,0,8.05,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,6.0,6.0
3,0,male,21.0,2,0,24.15,S,0,Mr,,21.0,21.0,21.0,21.0,21.0,7.0,1.0,6.0,7.0,5.0
3,0,male,17.0,2,0,8.05,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,2.0,6.0,7.0,6.0
3,0,male,,1,0,16.1,S,0,Mr,,28.0,21.0,27.0,17.0,38.0,5.0,1.0,5.0,5.0,6.0
3,1,female,,1,0,16.1,S,1,Mrs,,21.0,45.0,18.0,29.0,47.0,7.0,3.0,5.0,7.0,6.0
3,1,male,36.5,1,0,17.4,S,1,Mr,,36.5,36.5,36.5,36.5,36.5,6.0,3.0,5.0,5.0,6.0
3,1,female,36.0,1,0,17.4,S,1,Mrs,,36.0,36.0,36.0,36.0,36.0,6.0,4.0,5.0,7.0,6.0
3,1,male,30.0,0,0,9.5,S,1,Mr,,30.0,30.0,30.0,30.0,30.0,5.0,4.0,6.0,5.0,6.0
3,0,male,16.0,0,0,9.5,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,7.0,1.0,5.0,6.0,5.0
3,1,male,1.0,1,2,20.575,S,1,Master,,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,7.0,6.0
3,1,female,0.1667,1,2,20.575,S,1,Miss,,0.1667,0.1667,0.1667,0.1667,0.1667,6.0,3.0,6.0,6.0,7.0
3,0,male,26.0,1,2,20.575,S,0,Mr,,26.0,26.0,26.0,26.0,26.0,5.0,3.0,5.0,7.0,6.0
3,1,female,33.0,1,2,20.575,S,1,Mrs,,33.0,33.0,33.0,33.0,33.0,7.0,4.0,6.0,6.0,6.0
3,0,male,25.0,0,0,7.8958,S,0,Mr,,25.0,25.0,25.0,25.0,25.0,6.0,3.0,5.0,5.0,6.0
3,0,male,,0,0,7.8958,S,0,Mr,,19.0,17.0,18.0,24.0,15.0,7.0,3.0,6.0,7.0,5.0
3,0,male,,0,0,7.8958,S,0,Mr,,20.0,33.0,24.0,19.0,45.0,6.0,4.0,6.0,5.0,6.0
3,0,male,22.0,0,0,7.25,S,0,Mr,,22.0,22.0,22.0,22.0,22.0,7.0,5.0,6.0,7.0,5.0
3,0,male,36.0,0,0,7.25,S,0,Mr,,36.0,36.0,36.0,36.0,36.0,7.0,4.0,5.0,7.0,6.0
3,1,female,19.0,0,0,7.8792,Q,1,Miss,,19.0,19.0,19.0,19.0,19.0,7.0,4.0,5.0,7.0,4.0
3,0,male,17.0,0,0,7.8958,S,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,6.0,7.0,5.0
3,0,male,42.0,0,0,8.6625,S,0,Mr,,42.0,42.0,42.0,42.0,42.0,7.0,4.0,5.0,6.0,5.0
3,0,male,43.0,0,0,7.8958,S,0,Mr,,43.0,43.0,43.0,43.0,43.0,5.0,4.0,5.0,5.0,5.0
3,0,male,,0,0,7.2292,C,0,Mr,,29.0,24.0,39.0,24.0,24.0,7.0,3.0,5.0,7.0,6.0
3,0,male,32.0,0,0,7.75,Q,0,Mr,,32.0,32.0,32.0,32.0,32.0,7.0,3.0,6.0,7.0,4.0
3,1,male,19.0,0,0,8.05,S,1,Mr,,19.0,19.0,19.0,19.0,19.0,7.0,3.0,6.0,6.0,6.0
3,1,female,30.0,0,0,12.475,S,1,Miss,,30.0,30.0,30.0,30.0,30.0,7.0,3.0,6.0,7.0,6.0
3,0,female,24.0,0,0,7.75,Q,0,Miss,,24.0,24.0,24.0,24.0,24.0,7.0,4.0,6.0,7.0,4.0
3,1,female,23.0,0,0,8.05,S,0,Miss,,23.0,23.0,23.0,23.0,23.0,7.0,4.0,6.0,6.0,6.0
3,0,male,33.0,0,0,7.8958,C,0,Mr,,33.0,33.0,33.0,33.0,33.0,7.0,2.0,6.0,6.0,6.0
3,0,male,65.0,0,0,7.75,Q,0,Mr,,65.0,65.0,65.0,65.0,65.0,5.0,4.0,6.0,5.0,6.0
3,1,male,24.0,0,0,7.55,S,1,Mr,,24.0,24.0,24.0,24.0,24.0,7.0,2.0,6.0,7.0,6.0
3,0,male,23.0,1,0,13.9,S,0,Mr,,23.0,23.0,23.0,23.0,23.0,7.0,3.0,6.0,7.0,5.0
3,1,female,22.0,1,0,13.9,S,1,Mrs,,22.0,22.0,22.0,22.0,22.0,7.0,3.0,6.0,7.0,6.0
3,0,male,18.0,0,0,7.775,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,3.0,5.0,5.0,6.0
3,0,male,16.0,0,0,7.775,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,7.0,2.0,6.0,7.0,6.0
3,0,male,45.0,0,0,6.975,S,0,Mr,,45.0,45.0,45.0,45.0,45.0,7.0,4.0,5.0,7.0,5.0
3,0,male,,0,0,7.225,C,0,Mr,,36.0,36.0,22.0,24.0,33.0,7.0,2.0,6.0,7.0,6.0
3,0,male,39.0,0,2,7.2292,C,0,Mr,,39.0,39.0,39.0,39.0,39.0,7.0,5.0,6.0,5.0,6.0
3,0,male,17.0,1,1,7.2292,C,0,Mr,,17.0,17.0,17.0,17.0,17.0,7.0,3.0,6.0,6.0,6.0
3,0,male,15.0,1,1,7.2292,C,0,Mr,,15.0,15.0,15.0,15.0,15.0,7.0,1.0,6.0,7.0,6.0
3,0,male,47.0,0,0,7.25,S,0,Mr,,47.0,47.0,47.0,47.0,47.0,7.0,4.0,6.0,5.0,6.0
3,1,female,5.0,0,0,12.475,S,1,Miss,,5.0,5.0,5.0,5.0,5.0,7.0,3.0,6.0,5.0,6.0
3,0,male,,0,0,7.225,C,0,Mr,,26.0,41.0,20.0,22.0,33.0,7.0,4.0,6.0,5.0,5.0
3,0,male,40.5,0,0,15.1,S,0,Mr,,40.5,40.5,40.5,40.5,40.5,5.0,4.0,6.0,6.0,6.0
3,0,male,40.5,0,0,7.75,Q,0,Mr,,40.5,40.5,40.5,40.5,40.5,6.0,3.0,6.0,6.0,4.0
3,1,male,,0,0,7.05,S,1,Mr,,8.0,31.0,36.0,0.9167,22.5,7.0,2.0,6.0,5.0,6.0
3,0,male,18.0,0,0,7.7958,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,7.0,5.0,6.0,5.0,6.0
3,0,female,,0,0,7.75,Q,0,Miss,,18.0,44.0,31.0,25.0,45.5,6.0,4.0,6.0,5.0,4.0
3,0,male,,0,0,7.75,Q,0,Mr,,29.0,17.0,19.0,35.0,48.0,6.0,4.0,5.0,7.0,4.0
3,0,male,,0,0,6.95,Q,0,Mr,,31.0,45.0,54.0,30.0,48.0,7.0,3.0,6.0,5.0,4.0
3,0,male,26.0,0,0,7.8792,Q,0,Mr,,26.0,26.0,26.0,26.0,26.0,7.0,3.0,5.0,7.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,29.0,27.0,31.0,35.0,36.0,7.0,2.0,5.0,7.0,4.0
3,1,male,,0,0,56.4958,S,1,Mr,,16.0,25.0,16.0,2.0,40.0,7.0,3.0,6.0,6.0,6.0
3,0,female,21.0,2,2,34.375,S,0,Miss,,21.0,21.0,21.0,21.0,21.0,6.0,3.0,6.0,7.0,6.0
3,0,female,9.0,2,2,34.375,S,0,Miss,,9.0,9.0,9.0,9.0,9.0,7.0,4.0,6.0,7.0,6.0
3,0,male,,0,0,8.05,S,0,Mr,,19.0,60.0,54.0,24.0,23.0,7.0,3.0,5.0,7.0,6.0
3,0,male,18.0,2,2,34.375,S,0,Mr,,18.0,18.0,18.0,18.0,18.0,5.0,4.0,6.0,7.0,5.0
3,0,male,16.0,1,3,34.375,S,0,Mr,,16.0,16.0,16.0,16.0,16.0,7.0,4.0,5.0,7.0,6.0
3,0,female,48.0,1,3,34.375,S,0,Mrs,,48.0,48.0,48.0,48.0,48.0,5.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,7.75,Q,0,Mr,,22.0,27.0,31.0,24.0,27.0,5.0,2.0,6.0,6.0,6.0
3,0,male,,0,0,7.25,S,0,Mr,,19.0,33.0,24.0,31.0,23.0,5.0,4.0,5.0,7.0,5.0
3,0,male,25.0,0,0,7.7417,Q,0,Mr,,25.0,25.0,25.0,25.0,25.0,7.0,4.0,5.0,5.0,4.0
3,0,male,,0,0,14.5,S,0,Mr,,40.0,60.0,18.0,30.0,39.0,7.0,4.0,5.0,5.0,5.0
3,0,male,,0,0,7.8958,C,0,Mr,,21.0,41.0,29.0,24.0,23.0,7.0,3.0,6.0,6.0,5.0
